Combination,Average Score
"바냐, 아드리아나, 엘레나",14.333333333333334
"다르코, 리다이린, 유키",15.0
"나딘, 매그너스, 피올로",18.0
"마이, 에이든, 카티야",15.928571428571429
"루크, 매그너스, 현우",21.714285714285715
"매그너스, 아야, 카밀로",18.625
"데비와 마를렌, 에키온, 테오도르",14.285714285714286
"알렉스, 얀, 엠마",22.75
"루크, 쇼이치, 테오도르",13.11111111111111
"버니스, 쇼이치, 아비게일",21.333333333333332
"수아, 아이솔, 캐시",22.142857142857142
"아디나, 카티야, 현우",13.571428571428571
"루크, 매그너스, 비앙카",17.615384615384617
"가넷, 케네스, 하트",24.0
"비앙카, 유키, 카티야",19.90909090909091
"마이, 아디나, 알렉스",16.333333333333332
"라우라, 아비게일, 피오라",30.666666666666668
"마이, 아이솔, 이바",17.333333333333332
"나타폰, 루크, 수아",16.785714285714285
"나타폰, 마이, 카티야",22.347826086956523
"아디나, 츠바메, 피올로",17.0
"루크, 매그너스, 아이솔",23.894736842105264
"루크, 일레븐, 카티야",14.3
"매그너스, 에스텔, 헤이즈",14.0
"띠아, 아델라, 알론소",18.0
"다르코, 바냐, 헤이즈",14.833333333333334
"이바, 카티야, 헤이즈",15.666666666666666
"마커스, 카티야, 혜진",13.0
"아드리아나, 아비게일, 엘레나",16.384615384615383
"레온, 매그너스, 아비게일",42.0
"마이, 아야, 아이솔",14.666666666666666
"띠아, 알렉스, 얀",11.75
"에스텔, 카티야, 피오라",14.555555555555555
"루크, 아드리아나, 에키온",26.0
"루크, 리다이린, 아이솔",12.833333333333334
"띠아, 실비아, 자히르",14.0
"다르코, 루크, 아르다",19.11111111111111
"나타폰, 시셀라, 피오라",23.0
"다르코, 르노어, 비앙카",17.0
"다니엘, 버니스, 아이작",10.0
"띠아, 로지, 펠릭스",17.5
"다니엘, 아이작, 유민",16.5
"가넷, 츠바메, 현우",19.8
"니키, 아드리아나, 현우",35.0
"아비게일, 알렉스, 현우",15.428571428571429
"아이솔, 알렉스, 재키",14.571428571428571
"루크, 시셀라, 아비게일",13.5
"레녹스, 바바라, 아드리아나",29.0
"샬럿, 쇼이치, 케네스",17.533333333333335
"아야, 유키, 프리야",25.333333333333332
"다르코, 아델라, 아야",27.8
"레온, 리다이린, 쇼우",21.0
"카밀로, 키아라, 헤이즈",26.4
"레온, 일레븐, 자히르",28.333333333333332
"알렉스, 유민, 자히르",17.0
"데비와 마를렌, 로지, 윌리엄",14.0
"데비와 마를렌, 루크, 피올로",16.8
"데비와 마를렌, 샬럿, 재키",19.4375
"버니스, 알렉스, 캐시",29.75
"루크, 르노어, 현우",14.8
"루크, 쇼이치, 유민",18.3
"가넷, 타지아, 하트",6.0
"매그너스, 아비게일, 하트",16.0
"루크, 이바, 일레븐",21.4
"데비와 마를렌, 루크, 얀",21.428571428571427
"마커스, 캐시, 키아라",13.666666666666666
"데비와 마를렌, 띠아, 아르다",12.5
"루크, 아야, 일레븐",11.857142857142858
"쇼이치, 재키, 카밀로",25.25
"샬럿, 유민, 피올로",13.75
"루크, 셀린, 츠바메",18.0
"루크, 시셀라, 타지아",16.166666666666668
"다르코, 아드리아나, 아르다",13.0
"아이작, 얀, 하트",22.5
"라우라, 타지아, 테오도르",18.0
"시셀라, 프리야, 피오라",23.0
"바냐, 이렘, 츠바메",40.0
"가넷, 윌리엄, 헤이즈",17.0
"마이, 쇼이치, 타지아",17.0
"루크, 아드리아나, 엘레나",19.4
"엠마, 케네스, 키아라",25.0
"레녹스, 아드리아나, 에이든",2.0
"수아, 윌리엄, 케네스",15.125
"마이, 샬럿, 제니",4.0
"실비아, 얀, 현우",19.5
"니키, 데비와 마를렌, 아야",11.142857142857142
"바냐, 쇼이치, 얀",11.6
"띠아, 라우라, 엘레나",27.833333333333332
"바냐, 시셀라, 에이든",29.666666666666668
"바냐, 실비아, 얀",23.2
"알론소, 에키온, 캐시",17.0
"루크, 케네스, 혜진",17.666666666666668
"로지, 쇼이치, 피오라",15.571428571428571
"츠바메, 키아라, 테오도르",4.0
"샬럿, 케네스, 펠릭스",18.0
"마이, 아디나, 카밀로",20.444444444444443
"아드리아나, 아이솔, 헤이즈",23.666666666666668
"얀, 에스텔, 헤이즈",19.333333333333332
"다니엘, 케네스, 헤이즈",10.0
"매그너스, 피오라, 헤이즈",22.25
"시셀라, 아이작, 윌리엄",38.0
"데비와 마를렌, 루크, 아이솔",15.125
"띠아, 아이솔, 알론소",14.142857142857142
"마르티나, 에이든, 재키",19.0
"루크, 매그너스, 타지아",12.25
"나딘, 리오, 카티야",19.5
"바냐, 아이솔, 현우",19.75
"마커스, 셀린, 하트",4.0
"유민, 이렘, 현우",9.75
"리다이린, 알렉스, 카티야",21.875
"마이, 시셀라, 하트",20.0
"쇼이치, 아디나, 알렉스",23.285714285714285
"띠아, 쇼우, 현우",20.0
"다르코, 샬럿, 이바",19.75
"루크, 리오, 매그너스",14.136363636363637
"아이작, 테오도르, 현우",19.153846153846153
"마커스, 매그너스, 카밀로",26.6
"다르코, 매그너스, 카밀로",22.6
"마커스, 테오도르, 피오라",13.0
"루크, 마이, 타지아",12.0
"나딘, 띠아, 레녹스",20.0
"라우라, 아야, 아이작",24.5
"아르다, 키아라, 현우",15.666666666666666
"레녹스, 리오, 아디나",12.142857142857142
"라우라, 매그너스, 아비게일",20.142857142857142
"아르다, 아이작, 현우",15.0
"마커스, 시셀라, 에키온",35.0
"르노어, 매그너스, 케네스",17.857142857142858
"비앙카, 셀린, 현우",34.0
"비앙카, 아야, 피오라",18.333333333333332
"비앙카, 에이든, 키아라",24.25
"비앙카, 제니, 케네스",2.0
"데비와 마를렌, 마커스, 헤이즈",14.384615384615385
"니키, 아델라, 하트",25.5
"나타폰, 마이, 헤이즈",15.0
"로지, 얀, 엠마",24.0
"레녹스, 유민, 카티야",19.77777777777778
"니키, 수아, 카밀로",15.5
"아르다, 알론소, 카밀로",11.0
"니키, 비앙카, 캐시",23.75
"아델라, 요한, 타지아",8.0
"다니엘, 마커스, 아드리아나",25.5
"나타폰, 라우라, 현우",32.214285714285715
"아르다, 케네스, 현우",15.0
"나타폰, 쇼이치, 수아",25.25
"다니엘, 카밀로, 펠릭스",14.0
"리다이린, 수아, 아비게일",17.333333333333332
"레온, 셀린, 일레븐",20.666666666666668
"다르코, 라우라, 펠릭스",35.5
"가넷, 나타폰, 라우라",38.0
"리오, 아이작, 피올로",10.0
"쇼이치, 이안, 클로에",32.0
"다니엘, 라우라, 셀린",12.0
"라우라, 바냐, 비앙카",24.4
"가넷, 리다이린, 버니스",26.0
"매그너스, 이바, 헤이즈",31.0
"라우라, 시셀라, 펠릭스",18.444444444444443
"데비와 마를렌, 루크, 샬럿",14.145833333333334
"다르코, 로지, 테오도르",23.0
"레녹스, 레니, 재키",10.0
"요한, 케네스, 헤이즈",19.333333333333332
"리오, 마커스, 바냐",16.384615384615383
"르노어, 이안, 재키",18.5
"리오, 케네스, 현우",11.1
"샬럿, 일레븐, 하트",23.0
"라우라, 츠바메, 프리야",32.0
"리다이린, 아드리아나, 현우",15.8
"수아, 이안, 헤이즈",14.25
"다르코, 레녹스, 아야",16.142857142857142
"수아, 요한, 케네스",22.0
"라우라, 시셀라, 칼라",21.5
"일레븐, 카티야, 피올로",9.0
"다니엘, 알렉스, 키아라",11.0
"르노어, 마이, 엠마",13.666666666666666
"얀, 이렘, 자히르",27.0
"레녹스, 루크, 윌리엄",23.666666666666668
"나딘, 루크, 바냐",23.5
"루크, 쇼이치, 츠바메",13.333333333333334
"시셀라, 알론소, 제니",23.0
"쇼이치, 캐시, 타지아",7.75
"가넷, 다르코, 리오",16.928571428571427
"로지, 에이든, 이렘",20.666666666666668
"르노어, 쇼우, 윌리엄",21.666666666666668
"마커스, 샬럿, 재키",25.166666666666668
"유키, 캐시, 헤이즈",21.894736842105264
"레온, 카티야, 피오라",13.5
"루크, 츠바메, 피올로",15.8
"에키온, 일레븐, 테오도르",13.166666666666666
"루크, 리오, 엠마",22.454545454545453
"매그너스, 아야, 얀",13.333333333333334
"셀린, 자히르, 케네스",4.0
"엘레나, 카밀로, 혜진",27.5
"로지, 비앙카, 쇼우",34.0
"마커스, 얀, 엠마",8.4
"아야, 얀, 유민",18.0
"데비와 마를렌, 라우라, 케네스",18.6
"아야, 케네스, 키아라",23.714285714285715
"마르티나, 아비게일, 에키온",0.0
"라우라, 로지, 쇼이치",20.076923076923077
"아이솔, 얀, 피올로",19.75
"데비와 마를렌, 리다이린, 아이솔",15.454545454545455
"리오, 매그너스, 에스텔",13.75
"다니엘, 에이든, 자히르",27.333333333333332
"나타폰, 펠릭스, 피오라",24.0
"아비게일, 얀, 카티야",14.647058823529411
"나딘, 수아, 헤이즈",25.0
"매그너스, 카티야, 현우",22.4
"다니엘, 로지, 자히르",29.0
"르노어, 마이, 제니",29.666666666666668
"르노어, 마이, 아야",17.7
"카밀로, 피올로, 혜진",5.5
"라우라, 알렉스, 클로에",31.0
"샬럿, 이안, 자히르",24.0
"데비와 마를렌, 마이, 윌리엄",13.727272727272727
"데비와 마를렌, 레니, 수아",14.133333333333333
"라우라, 츠바메, 케네스",21.833333333333332
"데비와 마를렌, 에스텔, 유민",27.8
"다니엘, 라우라, 윌리엄",34.25
"다르코, 실비아, 아르다",23.5
"로지, 샬럿, 얀",23.666666666666668
"알렉스, 이바, 카밀로",21.0
"루크, 아비게일, 카밀로",13.75
"띠아, 레온, 엘레나",16.75
"아디나, 케네스, 현우",24.714285714285715
"마이, 키아라, 테오도르",20.571428571428573
"루크, 비앙카, 쇼이치",15.833333333333334
"마커스, 키아라, 테오도르",8.571428571428571
"라우라, 수아, 카밀로",13.5
"수아, 아델라, 카티야",15.5
"니키, 데비와 마를렌, 윌리엄",11.285714285714286
"매그너스, 알렉스, 카티야",21.4
"리다이린, 쇼이치, 엘레나",12.0
"데비와 마를렌, 리오, 얀",19.68421052631579
"아비게일, 이렘, 캐시",22.0
"나타폰, 데비와 마를렌, 라우라",25.181818181818183
"카티야, 키아라, 헤이즈",17.0
"나타폰, 알렉스, 현우",29.5
"레니, 이안, 클로에",40.0
"아르다, 유민, 이렘",8.0
"레녹스, 자히르, 재키",23.0
"다르코, 수아, 아야",14.5
"아비게일, 알렉스, 하트",27.0
"다르코, 샬럿, 하트",15.4
"데비와 마를렌, 윌리엄, 현우",12.0
"가넷, 아드리아나, 카밀로",16.0
"엠마, 칼라, 프리야",7.0
"마르티나, 카밀로, 현우",6.333333333333333
"쇼우, 유키, 카밀로",20.0
"루크, 아델라, 아이솔",14.857142857142858
"매그너스, 아르다, 현우",25.8
"루크, 매그너스, 케네스",20.8
"가넷, 리오, 케네스",15.222222222222221
"다르코, 셀린, 아이작",13.333333333333334
"레녹스, 실비아, 아야",6.75
"니키, 다르코, 리오",12.714285714285714
"실비아, 요한, 키아라",14.0
"니키, 리오, 에이든",21.0
"띠아, 마이, 카티야",15.5
"마이, 마커스, 아야",23.0
"리오, 아르다, 에스텔",29.0
"아비게일, 현우, 혜진",19.5
"매그너스, 유키, 카티야",11.5
"띠아, 아이솔, 헤이즈",2.0
"루크, 시셀라, 캐시",27.428571428571427
"로지, 케네스, 피올로",19.333333333333332
"데비와 마를렌, 라우라, 이바",24.0
"루크, 캐시, 현우",17.0
"다르코, 바냐, 재키",17.4
"루크, 아이솔, 현우",18.48148148148148
"로지, 샬럿, 아이작",6.0
"루크, 엘레나, 피올로",26.0
"얀, 프리야, 헤이즈",11.0
"수아, 아야, 아이작",18.75
"아이솔, 카밀로, 펠릭스",24.5
"나딘, 매그너스, 엘레나",22.5
"아야, 키아라, 피오라",15.0
"나딘, 일레븐, 헤이즈",17.833333333333332
"데비와 마를렌, 쇼이치, 알렉스",15.444444444444445
"데비와 마를렌, 아야, 얀",17.3125
"아야, 카밀로, 클로에",48.0
"데비와 마를렌, 실비아, 아비게일",12.625
"데비와 마를렌, 띠아, 아야",20.363636363636363
"루크, 에스텔, 자히르",29.333333333333332
"다르코, 이바, 펠릭스",16.0
"바냐, 에스텔, 칼라",19.333333333333332
"나딘, 에스텔, 칼라",42.5
"레온, 르노어, 매그너스",8.333333333333334
"얀, 윌리엄, 카밀로",16.0
"시셀라, 아디나, 일레븐",22.25
"엘레나, 키아라, 헤이즈",22.272727272727273
"레온, 아이솔, 엘레나",17.333333333333332
"띠아, 알렉스, 캐시",18.7
"레니, 루크, 바냐",16.153846153846153
"쇼우, 아드리아나, 아이솔",10.2
"로지, 쇼이치, 캐시",22.666666666666668
"루크, 마커스, 시셀라",12.777777777777779
"매그너스, 셀린, 아비게일",10.8
"아드리아나, 아르다, 엠마",25.0
"니키, 비앙카, 카티야",11.333333333333334
"데비와 마를렌, 아비게일, 일레븐",3.0
"루크, 아델라, 펠릭스",11.0
"다르코, 바냐, 테오도르",17.555555555555557
"나딘, 나타폰, 클로에",27.0
"루크, 수아, 유민",19.8
"나딘, 리오, 혜진",5.0
"다니엘, 아비게일, 아이솔",16.5
"아르다, 아이작, 피올로",25.75
"아야, 아이솔, 현우",24.428571428571427
"유민, 제니, 카티야",9.5
"마이, 얀, 카티야",19.384615384615383
"다르코, 바바라, 쇼이치",6.0
"다르코, 아르다, 엘레나",19.0
"데비와 마를렌, 셀린, 에이든",14.0
"실비아, 아야, 아이솔",23.8
"리오, 쇼이치, 유키",16.22222222222222
"마이, 유키, 테오도르",16.0
"가넷, 데비와 마를렌, 비앙카",13.5
"로지, 바냐, 아이작",14.0
"다르코, 레온, 쇼이치",24.0
"레온, 자히르, 케네스",3.0
"바냐, 샬럿, 이안",12.75
"로지, 수아, 케네스",15.444444444444445
"루크, 비앙카, 윌리엄",12.0
"마커스, 매그너스, 츠바메",15.333333333333334
"라우라, 아이솔, 재키",21.125
"라우라, 아야, 이렘",9.333333333333334
"르노어, 바냐, 현우",9.666666666666666
"다니엘, 바바라, 유민",8.0
"라우라, 피올로, 헤이즈",20.9375
"리오, 쇼우, 캐시",29.0
"나타폰, 리다이린, 쇼우",24.333333333333332
"수아, 시셀라, 키아라",18.333333333333332
"니키, 라우라, 아비게일",9.666666666666666
"다니엘, 띠아, 쇼이치",12.25
"띠아, 엠마, 카밀로",23.75
"니키, 수아, 엘레나",26.333333333333332
"마이, 셀린, 자히르",9.0
"루크, 아이솔, 츠바메",16.4
"레녹스, 로지, 리오",15.0
"라우라, 레온, 헤이즈",20.0
"일레븐, 피오라, 헤이즈",15.166666666666666
"라우라, 매그너스, 캐시",13.2
"아디나, 알론소, 칼라",18.2
"나딘, 유민, 현우",28.0
"수아, 자히르, 헤이즈",29.6
"에키온, 요한, 클로에",29.0
"수아, 아디나, 피오라",25.5
"다르코, 카티야, 현우",10.85
"나딘, 마이, 알렉스",19.083333333333332
"매그너스, 샬럿, 유민",18.8
"쇼이치, 시셀라, 케네스",23.2
"다르코, 매그너스, 비앙카",20.22222222222222
"마커스, 아르다, 이렘",8.5
"얀, 엠마, 카티야",11.75
"에이든, 유민, 카티야",19.0
"띠아, 알렉스, 키아라",14.0
"일레븐, 자히르, 클로에",12.333333333333334
"르노어, 에이든, 카밀로",32.5
"라우라, 시셀라, 유키",17.2
"라우라, 수아, 윌리엄",25.5
"바냐, 아디나, 엠마",7.0
"다르코, 에스텔, 유민",22.5
"리다이린, 요한, 펠릭스",45.0
"리다이린, 츠바메, 피오라",14.0
"쇼이치, 엘레나, 칼라",16.714285714285715
"나딘, 르노어, 쇼우",14.25
"수아, 재키, 피오라",21.0
"수아, 알렉스, 칼라",6.0
"쇼우, 아야, 현우",24.25
"쇼우, 아델라, 헤이즈",13.0
"다르코, 수아, 실비아",15.0
"매그너스, 케네스, 테오도르",14.666666666666666
"아델라, 얀, 케네스",18.8
"가넷, 로지, 르노어",15.272727272727273
"루크, 비앙카, 아드리아나",18.666666666666668
"리오, 일레븐, 피올로",20.0
"니키, 리다이린, 리오",15.333333333333334
"다르코, 샬럿, 케네스",10.625
"다니엘, 라우라, 자히르",11.333333333333334
"리다이린, 매그너스, 윌리엄",24.666666666666668
"르노어, 매그너스, 아야",16.285714285714285
"르노어, 알렉스, 에이든",21.0
"샬럿, 아비게일, 알렉스",4.0
"수아, 아이솔, 알렉스",29.0
"가넷, 리다이린, 리오",15.4
"레온, 얀, 헤이즈",18.0
"루크, 재키, 카밀로",24.625
"띠아, 르노어, 에키온",23.0
"루크, 마르티나, 아디나",14.0
"리다이린, 쇼우, 카밀로",32.0
"루크, 유키, 카티야",16.973684210526315
"유민, 재키, 피올로",43.0
"버니스, 엠마, 현우",32.5
"나타폰, 바냐, 쇼우",12.0
"루크, 아르다, 아비게일",12.444444444444445
"데비와 마를렌, 바냐, 케네스",10.2
"비앙카, 하트, 현우",15.75
"바냐, 버니스, 케네스",18.333333333333332
